t,o,h,l,c,v,pot,pot_ask,pot_bid
2024-06-18,17500,17700,17200,17200,17380275,1,-6.4961,-197.6524
2024-06-19,17200,17350,16850,16900,17813519,1,-5.9969,-203.6493
2024-06-20,16900,17100,16550,16700,11995029,1,-3.6178,-207.2671
2024-06-21,16700,16800,16200,16200,20149464,1,-4.338,-211.6051
2024-06-24,16200,16800,16149,16350,20660495,1,-3.418,-215.0231
2024-06-25,16350,16600,16300,16400,9919103,1,-0.9366,-215.9597
2024-06-26,16500,17000,16500,16700,13073337,1,-0.2725,-216.2322
2024-06-27,16750,16800,16350,16400,7738350,1,-2.5897,-218.8219
2024-06-28,16500,16500,16050,16050,10547171,1,-3.8549,-222.6768
2024-07-01,16149,16250,15900,16100,10130865,1,0.0504,-222.6264
2024-07-02,16100,16450,16100,16200,9425861,1,-1.0408,-223.6672
2024-07-03,16300,16350,16149,16200,9491871,1,-4.5812,-228.2484
2024-07-04,16250,16950,16200,16600,17869721,1,2.55,-225.6984
2024-07-05,16600,16750,16500,16600,7016957,1,-2.3437,-228.0421
2024-07-08,16900,16900,16350,16350,8762596,1,-3.0131,-231.0552
2024-07-09,16350,16600,16300,16550,8516135,1,-0.4035,-231.4587
2024-07-10,16500,16600,16250,16300,8990540,1,-3.3431,-234.8018
2024-07-11,16400,16600,16400,16550,8238097,1,-0.212,-235.0138
2024-07-12,16550,16700,16400,16450,7255371,1,-2.4928,-237.5066
2024-07-15,16450,16550,16200,16200,10320168,1,-3.063,-240.5696
2024-07-16,16200,16350,15850,15950,15044243,1,-3.4815,-244.0511
2024-07-17,16050,16149,15300,15400,14030914,1,-3.8756,-247.9267
2024-07-18,15450,15650,15000,15500,13124704,1,-0.5732,-248.4999
2024-07-19,15650,16149,15500,15900,13937781,1,1.9893,-246.5106
2024-07-22,15900,16050,15550,16000,12751431,1,-0.3103,-246.8209
2024-07-23,16100,16100,15550,15700,6449959,1,-2.2832,-249.1041
2024-07-24,15700,15950,15100,15850,12292668,1,0.5765,-248.5276
2024-07-25,15600,15900,15450,15700,5645363,1,1.0314,-247.4962
2024-07-26,15750,15900,15650,15750,4694100,1,-1.7971,-249.2933
2024-07-29,15850,16000,15650,15650,6167500,1,-1.5432,-250.8365
2024-07-30,15650,15800,15450,15500,5425700,1,-2.087,-252.9235
2024-07-31,15650,15750,15500,15550,4926800,1,-0.0888,-253.0123
2024-08-01,15600,15650,15000,15000,10959000,1,-4.6094,-257.6217
2024-08-02,14900,15350,14550,15250,9399600,1,-0.0586,-257.6803
2024-08-05,14850,15000,14200,14200,16443600,1,-5.5045,-263.1848
2024-08-06,14500,14800,14200,14750,8581300,1,2.4539,-260.7309
2024-08-07,14800,14800,14450,14650,4698300,1,-0.9358,-261.6667
2024-08-08,14600,15200,14500,14700,10432400,1,0.1064,-261.5603
2024-08-09,15000,15200,14850,15150,10154500,1,0.3717,-261.1886
2024-08-12,15150,15300,15000,15050,6023100,1,-1.624,-262.8126
