t,o,h,l,c,v,pot,pot_ask,pot_bid
2024-02-15,6380,6500,6350,6360,2321519,1,-0.2659,-0.2659
2024-02-16,6400,6600,6400,6480,4069104,1,-0.3216,-0.5875
2024-02-19,6540,6580,6450,6540,3976702,1,0.1918,-0.3957
2024-02-20,6550,6580,6460,6480,3100406,1,-1.379,-1.7747
2024-02-21,6490,6570,6410,6510,3707062,1,-0.7562,-2.5309
2024-02-22,6580,6880,6570,6650,11433815,1,2.1338,-0.3971
2024-02-23,6740,6740,6430,6460,5731334,1,-1.4362,-1.8333
2024-02-26,6460,6520,6300,6400,3705426,1,-0.6617,-2.495
2024-02-27,6370,6400,6050,6180,15149196,1,-2.7429,-5.2379
2024-02-28,6180,6250,6150,6180,4075612,1,-1.2069,-6.4448
2024-02-29,6180,6220,6070,6080,7591861,1,-3.4197,-9.8645
2024-03-01,6080,6160,6030,6160,4668069,1,-1.0059,-10.8704
2024-03-04,6140,6310,6140,6260,6961053,1,0.9509,-9.9195
2024-03-05,6280,6280,6170,6210,3190627,1,-0.9814,-10.9009
2024-03-06,6220,6320,6150,6170,4491191,1,-0.8777,-11.7786
2024-03-07,6160,6190,6110,6130,3696782,1,-1.1434,-12.922
2024-03-08,6140,6350,6110,6190,4991104,1,0.2667,-12.6553
2024-03-11,6190,6230,6090,6110,2440883,1,-0.8242,-13.4795
2024-03-12,6090,6140,6010,6010,4533783,1,-1.5672,-15.0467
2024-03-13,6070,6090,6020,6070,2287051,1,-0.3554,-15.4021
2024-03-14,6090,6220,6060,6080,3562304,1,-0.7245,-16.1266
2024-03-15,6100,6140,6050,6090,2315623,1,-0.6144,-16.741
2024-03-18,6090,6150,5800,5950,5677726,1,-1.5647,-18.3057
2024-03-19,5960,6090,5940,5960,1782164,1,-0.4639,-18.7696
2024-03-20,5960,6030,5920,6020,2458169,1,-0.2294,-18.999
2024-03-21,6060,6100,6020,6070,3068626,1,0.4698,-18.5292
2024-03-22,6090,6170,6050,6090,3336215,1,-0.1062,-18.6354
2024-03-25,6110,6110,6020,6030,3605622,1,-0.5211,-19.1565
2024-03-26,6030,6060,6000,6030,2276914,1,-0.5066,-19.6631
2024-03-27,6020,6200,6020,6140,4950054,1,0.6875,-18.9756
2024-03-28,6160,6160,6090,6110,1836380,1,-0.5332,-19.5088
2024-03-29,6100,6150,6020,6040,2111648,1,-0.8727,-20.3815
